contract,internet_service_DSL,internet_service_Fiber,internet_service_Unknown,monthly_charges,online_security,payment_method_Cash,payment_method_Credit,payment_method_Debit,payment_method_UPI,support_calls,tech_support,tenure,total_charges,churn
0,1,0,0,99.08,0,0,0,1,0,2,0,55,5449.4,1
0,1,0,0,45.47,0,0,0,0,1,0,0,67,3046.49,0
1,1,0,0,76.79,0,0,1,0,0,0,0,21,1612.59,0
0,1,0,0,92.51,1,0,0,0,1,5,0,34,3145.34,1
1,0,1,0,52.68,1,1,0,0,0,2,1,13,684.84,0
0,1,0,0,20.48,0,1,0,0,0,0,0,41,839.68,0
0,1,0,0,62.88,1,0,1,0,0,2,1,54,3395.52,0
1,0,1,0,76.52,0,0,1,0,0,3,0,40,3060.8,0
0,0,1,0,21.11,1,0,1,0,0,2,0,53,1118.83,0
1,1,0,0,93.72,0,0,0,1,0,2,0,43,4029.96,0
0,1,0,0,97.62,1,0,0,0,1,2,0,27,2635.74,1
0,0,1,0,74.97,1,0,1,0,0,2,0,47,3523.59,0
0,1,0,0,54.63,0,0,0,1,0,1,1,32,1748.16,0
0,0,1,0,43.69,0,0,0,0,1,1,0,59,2577.71,0
0,0,1,0,67.96,1,0,1,0,0,0,0,2,135.92,1
2,0,1,0,79.59,1,1,0,0,0,1,0,24,1910.16,0
1,0,1,0,38.1,0,0,1,0,0,0,1,44,1676.4,0
1,1,0,0,67.85,1,1,0,0,0,1,0,7,474.95,0
1,1,0,0,25.69,0,0,0,1,0,1,1,6,154.14,0
0,1,0,0,104.34,0,1,0,0,0,3,0,10,1043.4,1
1,1,0,0,29.9,1,0,0,1,0,1,0,26,777.4,0
2,0,1,0,88.4,0,0,0,0,1,3,0,54,4773.6,0
0,1,0,0,49.25,0,1,0,0,0,0,1,12,591.0,1
0,0,1,0,26.99,1,0,1,0,0,5,1,71,1916.29,0
1,0,1,0,36.19,0,1,0,0,0,0,0,38,1375.22,0
1,1,0,0,91.45,0,0,1,0,0,0,0,18,1646.1,1
0,0,1,0,101.39,0,0,0,1,0,0,0,61,6184.79,1
0,1,0,0,116.17,0,0,1,0,0,1,0,61,7086.37,1
0,0,1,0,20.43,1,0,0,1,0,1,1,48,980.64,0
2,1,0,0,113.74,1,1,0,0,0,2,0,18,2047.32,0
1,1,0,0,21.13,1,0,0,0,1,1,0,71,1500.23,0
2,1,0,0,36.76,0,0,1,0,0,1,0,25,919.0,0
0,0,1,0,39.24,0,0,0,0,1,0,0,49,1922.76,1
0,1,0,0,52.25,1,0,1,0,0,2,1,39,2037.75,0
0,0,1,0,79.61,0,0,1,0,0,1,0,11,875.71,0
1,1,0,0,72.3,1,1,0,0,0,2,1,59,4265.7,0
0,0,1,0,51.39,1,0,0,0,1,0,0,21,1079.19,0
0,1,0,0,41.4,0,0,0,0,1,1,0,18,745.2,0
2,0,1,0,76.41,1,0,0,1,0,3,1,14,1069.74,1
0,1,0,0,20.16,0,0,0,1,0,1,0,59,1189.44,0
0,0,0,1,71.36,1,1,0,0,0,0,0,15,1070.4,0
0,0,1,0,35.86,0,0,1,0,0,2,0,3,107.58,1
0,0,1,0,94.53,1,0,0,0,1,1,0,41,3875.73,1
1,1,0,0,72.65,0,1,0,0,0,2,0,16,1162.4,0
1,0,1,0,50.86,1,0,0,1,0,2,0,59,3000.74,0
1,0,1,0,36.11,0,0,1,0,0,0,1,40,1444.4,0
0,0,1,0,65.94,0,0,0,1,0,1,0,27,1780.38,0
0,1,0,0,89.76,0,0,0,1,0,1,0,19,1705.44,1
0,1,0,0,39.52,1,0,0,1,0,1,0,68,2687.36,0
0,0,0,1,115.74,0,0,1,0,0,3,0,44,5092.56,1
1,0,1,0,49.61,1,0,0,1,0,0,0,57,2827.77,1
0,1,0,0,34.93,1,1,0,0,0,3,0,41,1432.13,1
0,0,1,0,70.98,1,1,0,0,0,0,1,30,2129.4,1
0,0,1,0,54.32,0,0,0,1,0,3,0,50,2716.0,1
0,1,0,0,67.52,1,0,0,0,1,3,1,72,4861.44,0
2,0,1,0,45.52,0,0,0,1,0,1,0,61,2776.72,0
1,0,1,0,102.42,0,0,0,0,1,1,1,60,6145.2,0
1,1,0,0,26.5,0,0,0,1,0,3,1,60,1590.0,1
0,0,0,1,72.35,0,0,1,0,0,0,1,53,3834.55,0
2,1,0,0,50.92,0,1,0,0,0,1,1,25,1273.0,0
1,0,1,0,118.9,0,1,0,0,0,3,0,13,1545.7,1
0,0,1,0,94.87,1,0,0,1,0,0,0,34,3225.58,1
0,0,1,0,40.13,1,1,0,0,0,1,1,23,922.99,0
0,0,0,1,56.27,0,0,0,0,1,1,1,58,3263.66,0
1,0,1,0,113.38,1,1,0,0,0,3,1,72,8163.36,0
0,0,1,0,52.05,1,0,0,0,1,1,0,53,2758.65,0
0,1,0,0,116.29,1,0,0,0,1,3,1,20,2325.8,1
0,0,1,0,54.15,1,0,0,1,0,2,0,8,433.2,0
1,0,1,0,64.72,1,0,1,0,0,0,0,54,3494.88,0
1,0,1,0,44.91,0,0,1,0,0,2,1,52,2335.32,0
0,1,0,0,36.68,1,1,0,0,0,1,1,21,770.28,0
0,1,0,0,33.87,0,0,0,0,1,3,1,7,237.09,0
0,1,0,0,83.2,0,0,1,0,0,1,0,68,5657.6,1
2,1,0,0,40.64,0,0,0,0,1,3,0,71,2885.44,0
0,0,1,0,22.86,1,0,0,1,0,2,0,56,1280.16,0
0,1,0,0,74.23,0,1,0,0,0,3,1,38,2820.74,0
0,0,1,0,93.89,1,0,0,1,0,0,1,50,4694.5,0
0,1,0,0,54.92,0,0,0,0,1,0,0,52,2855.84,0
1,1,0,0,39.88,0,0,1,0,0,2,1,9,358.92,0
2,0,1,0,100.93,1,0,0,0,1,4,0,19,1917.67,1
1,1,0,0,65.05,0,0,0,0,1,2,0,66,4293.3,0
1,0,1,0,57.05,1,0,1,0,0,3,0,4,228.2,1
0,1,0,0,47.34,0,0,0,0,1,2,1,5,236.7,0
0,1,0,0,105.28,0,0,0,0,1,2,0,44,4632.32,1
2,0,1,0,119.22,1,0,1,0,0,0,0,43,5126.46,0
0,0,1,0,65.44,0,1,0,0,0,2,0,50,3272.0,0
0,0,1,0,76.24,1,0,0,1,0,1,0,37,2820.88,0
0,0,1,0,21.47,1,0,0,1,0,3,0,51,1094.97,1
2,0,1,0,44.07,1,1,0,0,0,1,0,63,2776.41,0
0,1,0,0,35.9,1,0,0,0,1,0,1,44,1579.6,0
0,1,0,0,88.17,0,0,1,0,0,1,0,72,6348.24,1
1,0,1,0,81.13,0,1,0,0,0,1,0,59,4786.67,0
0,1,0,0,20.1,0,0,0,1,0,2,0,55,1105.5,0
0,1,0,0,86.42,1,0,0,1,0,0,1,62,5358.04,0
1,0,1,0,94.53,0,0,1,0,0,1,0,48,4537.44,0
0,0,1,0,71.79,0,0,1,0,0,4,0,15,1076.85,1
0,1,0,0,74.75,0,1,0,0,0,0,0,57,4260.75,1
1,0,1,0,111.27,1,1,0,0,0,0,1,68,7566.36,0
0,0,0,1,36.92,0,0,1,0,0,0,0,15,553.8,0
0,0,1,0,118.63,1,0,0,0,1,1,0,32,3796.16,1
0,0,1,0,113.28,0,0,0,0,1,2,1,27,3058.56,0
2,1,0,0,68.87,1,0,0,1,0,1,0,63,4338.81,0
0,0,1,0,109.86,0,0,1,0,0,0,1,6,659.16,0
0,1,0,0,30.29,0,0,0,0,1,1,1,53,1605.37,1
0,0,0,1,80.23,1,0,0,1,0,0,0,23,1845.29,1
0,1,0,0,21.14,1,0,0,1,0,3,0,15,317.1,1
2,0,1,0,84.46,0,0,0,1,0,0,0,45,3800.7,1
2,0,1,0,48.34,0,0,1,0,0,4,0,58,2803.72,1
0,1,0,0,85.99,0,0,0,1,0,1,0,59,5073.41,1
1,1,0,0,83.24,0,0,0,0,1,2,0,59,4911.16,0
0,0,1,0,73.63,1,0,1,0,0,5,0,2,147.26,1
1,0,1,0,78.05,0,0,1,0,0,4,0,21,1639.05,0
0,0,1,0,78.19,0,0,0,1,0,2,0,53,4144.07,1
0,0,0,1,112.28,1,1,0,0,0,1,0,24,2694.72,1
1,0,1,0,118.4,0,0,0,0,1,1,0,47,5564.8,0
0,0,1,0,38.18,1,0,1,0,0,2,0,37,1412.66,1
0,0,1,0,45.51,0,0,1,0,0,3,0,33,1501.83,1
0,1,0,0,99.77,1,0,0,0,1,3,1,49,4888.73,1
0,1,0,0,33.83,0,0,0,1,0,1,1,67,2266.61,1
2,1,0,0,88.68,1,0,0,0,1,2,0,43,3813.24,0
1,1,0,0,47.24,0,1,0,0,0,2,0,66,3117.84,0
2,1,0,0,26.19,1,0,0,0,1,1,1,40,1047.6,0
1,0,1,0,109.05,0,0,0,1,0,1,0,65,7088.25,0
2,1,0,0,95.11,0,0,0,0,1,3,1,12,1141.32,1
0,0,0,1,23.21,0,0,0,0,1,1,0,28,649.88,0
1,1,0,0,113.35,0,1,0,0,0,1,0,40,4534.0,0
2,0,0,1,99.46,1,1,0,0,0,0,0,62,6166.52,0
0,1,0,0,30.58,0,0,0,1,0,0,0,46,1406.68,0
2,1,0,0,107.2,0,0,0,0,1,1,0,16,1715.2,0
0,0,1,0,75.2,0,1,0,0,0,1,0,21,1579.2,0
0,0,1,0,113.38,1,0,0,0,1,0,1,43,4875.34,0
1,1,0,0,98.15,0,0,0,0,1,1,0,12,1177.8,0
1,0,1,0,73.75,0,0,0,1,0,0,0,30,2212.5,0
0,0,1,0,92.61,0,0,1,0,0,2,0,29,2685.69,1
0,0,1,0,63.17,0,1,0,0,0,1,0,56,3537.52,0
2,0,1,0,83.69,0,0,0,0,1,0,0,59,4937.71,1
0,1,0,0,99.42,0,0,0,0,1,2,1,28,2783.76,0
0,0,1,0,87.12,1,1,0,0,0,1,0,30,2613.6,1
0,1,0,0,62.5,0,0,1,0,0,2,1,52,3250.0,0
1,1,0,0,22.79,1,1,0,0,0,1,0,46,1048.34,0
1,0,1,0,23.93,0,1,0,0,0,1,0,47,1124.71,0
2,1,0,0,28.8,1,0,0,0,1,3,1,56,1612.8,0
2,0,1,0,85.42,0,1,0,0,0,0,0,28,2391.76,0
0,1,0,0,84.37,0,0,0,0,1,1,0,23,1940.51,0
1,0,1,0,82.54,0,0,1,0,0,2,0,21,1733.34,0
0,0,1,0,63.19,0,0,0,1,0,0,1,1,63.19,0
0,1,0,0,42.99,1,1,0,0,0,3,1,71,3052.29,0
0,1,0,0,118.98,0,0,0,1,0,1,1,43,5116.14,0
0,1,0,0,43.84,1,0,0,0,1,1,1,48,2104.32,0
0,0,1,0,100.23,0,1,0,0,0,0,1,25,2505.75,0
0,1,0,0,65.62,0,0,0,1,0,2,0,4,262.48,1
0,0,1,0,98.61,1,0,0,1,0,1,0,25,2465.25,1
1,0,0,1,90.95,0,0,1,0,0,0,0,40,3638.0,1
0,0,1,0,99.62,1,1,0,0,0,1,1,13,1295.06,0
0,1,0,0,80.84,1,0,0,0,1,2,1,32,2586.88,0
0,1,0,0,95.84,0,0,1,0,0,1,0,14,1341.76,0
0,0,1,0,72.13,1,0,1,0,0,0,0,55,3967.15,1
2,1,0,0,105.5,0,0,0,0,1,2,0,13,1371.5,0
0,0,1,0,74.97,1,0,0,1,0,3,0,68,5097.96,1
0,0,1,0,84.07,1,1,0,0,0,1,1,4,336.28,1
0,0,1,0,45.48,1,0,1,0,0,0,0,33,1500.84,0
0,1,0,0,45.41,0,0,0,0,1,2,1,47,2134.27,0
1,1,0,0,38.67,1,0,0,0,1,0,0,2,77.34,0
0,0,1,0,75.2,0,1,0,0,0,0,0,19,1428.8,0
0,0,1,0,94.17,0,0,1,0,0,2,1,17,1600.89,0
0,1,0,0,60.98,0,0,0,0,1,1,0,51,3109.98,1
2,0,1,0,115.72,0,0,0,0,1,1,0,65,7521.8,1
1,0,1,0,39.37,1,0,1,0,0,2,0,52,2047.24,0
0,1,0,0,26.63,0,1,0,0,0,0,0,16,426.08,0
0,0,0,1,115.99,1,1,0,0,0,0,0,21,2435.79,1
0,0,1,0,83.37,0,0,0,0,1,0,0,29,2417.73,1
0,0,1,0,93.76,1,1,0,0,0,1,0,57,5344.32,1
2,0,1,0,34.23,0,0,1,0,0,0,1,71,2430.33,0
1,0,1,0,97.19,1,1,0,0,0,0,1,60,5831.4,1
2,0,0,1,69.57,0,0,0,1,0,3,0,48,3339.36,1
1,0,1,0,42.68,1,0,1,0,0,2,0,53,2262.04,0
1,0,1,0,42.01,0,1,0,0,0,1,0,35,1470.35,0
0,0,1,0,95.56,1,1,0,0,0,2,1,63,6020.28,0
0,0,1,0,67.63,1,0,0,0,1,0,1,62,4193.06,0
0,0,0,1,37.98,0,0,0,0,1,2,0,26,987.48,1
1,0,1,0,105.28,0,0,0,1,0,1,0,13,1368.64,1
2,0,1,0,63.31,0,1,0,0,0,0,0,28,1772.68,0
0,1,0,0,74.77,1,0,0,1,0,1,0,18,1345.86,1
2,1,0,0,29.61,0,0,0,0,1,2,0,14,414.54,0
0,0,1,0,118.05,1,0,0,1,0,1,0,39,4603.95,1
1,0,1,0,20.34,0,1,0,0,0,3,0,49,996.66,0
0,0,0,1,106.0,0,0,1,0,0,1,1,29,3074.0,0
0,0,1,0,56.63,1,0,0,1,0,5,0,4,226.52,1
0,1,0,0,40.24,1,0,1,0,0,1,0,14,563.36,0
0,0,1,0,73.62,1,1,0,0,0,3,0,23,1693.26,0
2,0,1,0,72.83,1,1,0,0,0,0,1,64,4661.12,0
2,1,0,0,20.19,1,1,0,0,0,2,0,34,686.46,0
1,1,0,0,63.37,0,0,1,0,0,2,0,52,3295.24,0
2,1,0,0,106.07,0,0,0,1,0,1,0,54,5727.78,0
0,1,0,0,100.33,1,0,0,1,0,2,0,26,2608.58,1
0,0,1,0,26.59,1,0,1,0,0,0,0,44,1169.96,1
1,1,0,0,54.3,1,0,0,0,1,3,0,64,3475.2,0
1,0,1,0,31.51,0,0,0,0,1,1,1,66,2079.66,0
1,1,0,0,115.19,0,0,0,0,1,3,0,34,3916.46,1
1,0,1,0,98.17,0,1,0,0,0,1,0,67,6577.39,1
2,1,0,0,35.19,1,0,0,1,0,1,1,59,2076.21,0
0,1,0,0,104.66,0,1,0,0,0,2,1,72,7535.52,0
0,0,1,0,82.43,0,1,0,0,0,1,0,11,906.73,0
0,1,0,0,61.13,0,0,0,0,1,0,0,3,183.39,1
0,0,1,0,55.18,0,0,0,1,0,1,0,72,3972.96,0
1,1,0,0,71.15,0,1,0,0,0,0,0,58,4126.7,0
0,0,1,0,26.77,1,1,0,0,0,4,1,54,1445.58,0
1,0,1,0,79.4,0,0,0,0,1,1,0,13,1032.2,0
0,1,0,0,51.24,1,0,0,0,1,0,0,9,461.16,0
1,1,0,0,66.65,0,0,0,0,1,1,0,56,3732.4,0
0,1,0,0,99.06,1,0,1,0,0,2,0,1,99.06,1
0,0,1,0,99.74,0,0,1,0,0,0,0,2,199.48,1
0,0,0,1,103.02,0,0,0,1,0,0,0,25,2575.5,1
2,1,0,0,118.22,0,0,1,0,0,1,1,35,4137.7,1
1,1,0,0,41.64,0,0,0,0,1,0,0,21,874.44,0
1,0,1,0,51.21,0,0,0,0,1,5,1,39,1997.19,0
2,0,1,0,74.7,0,0,0,0,1,1,0,25,1867.5,0
0,1,0,0,69.68,1,0,0,1,0,2,0,66,4598.88,0
0,1,0,0,101.14,0,1,0,0,0,0,0,66,6675.24,1
0,0,0,1,70.33,1,1,0,0,0,0,0,66,4641.78,0
2,0,0,1,21.98,1,0,0,1,0,2,0,21,461.58,0
1,0,1,0,59.37,0,1,0,0,0,3,0,35,2077.95,1
2,1,0,0,107.12,0,0,0,0,1,1,0,1,107.12,1
1,1,0,0,83.94,0,0,0,0,1,0,1,51,4280.94,1
0,1,0,0,81.47,0,0,1,0,0,0,1,50,4073.5,0
2,0,1,0,50.24,1,0,0,1,0,0,0,49,2461.76,0
2,1,0,0,57.19,0,0,0,1,0,2,1,3,171.57,0
0,0,0,1,105.81,1,1,0,0,0,4,0,37,3914.97,1
0,1,0,0,33.2,1,0,0,0,1,1,0,43,1427.6,0
2,1,0,0,47.67,1,1,0,0,0,0,1,18,858.06,1
0,1,0,0,76.39,0,0,0,0,1,0,1,14,1069.46,0
1,0,1,0,37.51,0,0,0,0,1,1,0,53,1988.03,1
0,1,0,0,70.37,0,0,1,0,0,1,0,11,774.07,0
1,1,0,0,112.57,1,1,0,0,0,2,0,6,675.42,0
0,0,0,1,25.75,1,0,0,0,1,1,0,45,1158.75,0
2,1,0,0,67.46,1,1,0,0,0,2,1,13,876.98,0
1,0,1,0,33.56,0,0,0,1,0,2,0,35,1174.6,0
2,0,1,0,37.69,1,1,0,0,0,2,0,58,2186.02,0
1,0,1,0,44.55,0,0,0,0,1,3,1,45,2004.75,0
0,0,1,0,60.82,0,0,0,0,1,2,1,32,1946.24,0
0,0,1,0,33.64,1,1,0,0,0,1,1,45,1513.8,0
1,1,0,0,24.1,1,0,1,0,0,2,1,59,1421.9,0
2,0,1,0,56.87,1,0,0,1,0,3,1,45,2559.15,0
1,0,1,0,99.29,0,1,0,0,0,0,1,56,5560.24,0
0,1,0,0,113.07,1,1,0,0,0,2,1,72,8141.04,0
0,0,1,0,26.27,0,0,0,1,0,2,1,63,1655.01,0
0,0,1,0,36.15,1,0,0,0,1,1,0,2,72.3,1
0,0,0,1,51.64,0,0,1,0,0,1,0,72,3718.08,0
0,0,1,0,39.31,0,0,1,0,0,1,0,60,2358.6,0
1,0,1,0,40.54,0,0,0,1,0,2,1,38,1540.52,0
2,0,1,0,87.46,0,1,0,0,0,3,0,46,4023.16,1
0,0,1,0,48.74,0,0,0,1,0,4,0,68,3314.32,0
1,0,1,0,97.08,1,1,0,0,0,0,0,13,1262.04,0
0,0,1,0,99.91,1,1,0,0,0,2,1,49,4895.59,1
0,0,1,0,43.3,1,1,0,0,0,2,1,37,1602.1,0
0,0,1,0,78.12,1,1,0,0,0,1,0,15,1171.8,0
0,0,1,0,42.41,1,0,0,1,0,0,0,40,1696.4,1
2,0,1,0,75.78,0,0,0,0,1,2,0,33,2500.74,0
0,0,1,0,90.03,1,0,1,0,0,2,0,30,2700.9,1
0,0,1,0,85.11,0,0,0,1,0,2,0,13,1106.43,1
1,0,1,0,32.68,0,0,0,0,1,1,0,66,2156.88,1
0,0,1,0,81.51,0,1,0,0,0,1,0,34,2771.34,1
0,0,1,0,56.72,0,0,0,1,0,2,0,42,2382.24,1
0,0,1,0,49.69,1,0,0,0,1,1,0,27,1341.63,0
0,0,1,0,44.04,0,0,1,0,0,2,0,20,880.8,0
0,0,1,0,84.76,1,0,0,1,0,1,1,21,1779.96,0
2,1,0,0,49.44,0,0,0,1,0,2,0,5,247.2,0
1,1,0,0,112.62,1,0,1,0,0,0,0,36,4054.32,0
0,0,1,0,67.11,1,0,0,1,0,1,1,51,3422.61,0
0,0,1,0,78.11,0,0,0,1,0,1,0,68,5311.48,0
0,1,0,0,57.97,0,0,0,0,1,2,0,29,1681.13,0
0,0,1,0,23.7,1,1,0,0,0,3,1,27,639.9,0
0,0,0,1,59.84,0,0,0,0,1,0,0,25,1496.0,0
1,1,0,0,109.49,1,0,0,0,1,1,0,19,2080.31,0
1,0,1,0,38.7,0,0,1,0,0,1,0,72,2786.4,0
2,0,1,0,112.52,0,0,0,1,0,2,0,8,900.16,0
0,0,1,0,79.04,1,0,0,0,1,0,1,46,3635.84,0
0,1,0,0,115.1,0,0,0,1,0,1,0,35,4028.5,0
0,0,1,0,113.86,0,0,1,0,0,2,0,23,2618.78,1
1,1,0,0,37.8,0,0,1,0,0,1,1,49,1852.2,0
2,0,1,0,112.43,0,1,0,0,0,2,1,54,6071.22,0
1,0,0,1,21.96,0,0,0,0,1,0,0,58,1273.68,0
1,0,0,1,93.3,0,0,0,0,1,1,1,24,2239.2,0
2,1,0,0,117.81,1,0,0,1,0,0,1,56,6597.36,1
0,0,1,0,60.92,0,0,1,0,0,4,0,21,1279.32,0
0,0,0,1,104.24,0,0,1,0,0,1,0,14,1459.36,1
0,1,0,0,119.47,0,0,0,0,1,3,0,6,716.82,1
0,0,1,0,63.83,0,1,0,0,0,2,0,37,2361.71,0
0,0,0,1,31.97,1,1,0,0,0,0,0,62,1982.14,0
0,1,0,0,68.2,0,0,1,0,0,3,0,6,409.2,1
0,0,1,0,27.95,0,0,0,1,0,1,0,40,1118.0,1
2,0,1,0,43.58,0,0,1,0,0,4,1,61,2658.38,1
0,1,0,0,83.95,0,0,0,0,1,0,0,2,167.9,1
0,1,0,0,70.54,0,0,1,0,0,4,1,4,282.16,1
0,0,1,0,31.45,0,0,1,0,0,0,0,27,849.15,0
0,0,1,0,96.22,1,0,0,1,0,2,1,17,1635.74,0
2,0,0,1,98.99,0,0,0,1,0,0,0,56,5543.44,0
1,0,0,1,65.85,0,0,0,0,1,2,0,31,2041.35,0
1,1,0,0,44.35,0,1,0,0,0,2,1,64,2838.4,0
0,0,0,1,35.16,0,0,0,1,0,0,1,37,1300.92,0
0,1,0,0,118.54,1,0,1,0,0,0,1,33,3911.82,0
0,0,1,0,86.75,1,0,1,0,0,3,1,32,2776.0,1
0,0,1,0,102.42,0,0,0,1,0,0,0,61,6247.62,1
0,0,1,0,109.06,0,0,1,0,0,2,1,11,1199.66,0
1,1,0,0,47.61,1,0,0,1,0,1,1,30,1428.3,0
0,1,0,0,30.32,0,0,0,1,0,0,1,53,1606.96,0
0,0,1,0,111.16,1,0,1,0,0,3,0,16,1778.56,1
0,1,0,0,21.98,1,0,0,1,0,1,0,42,923.16,1
1,0,1,0,63.92,1,0,1,0,0,2,0,20,1278.4,0
0,1,0,0,80.38,1,0,1,0,0,3,0,4,321.52,1
0,1,0,0,91.48,0,1,0,0,0,0,1,20,1829.6,0
0,0,1,0,112.64,0,0,0,0,1,2,0,10,1126.4,1
1,1,0,0,65.98,1,0,0,0,1,2,0,61,4024.78,0
1,1,0,0,100.13,0,1,0,0,0,2,0,8,801.04,1
2,0,0,1,113.01,1,0,1,0,0,3,1,47,5311.47,0
2,0,0,1,51.64,0,0,1,0,0,1,0,38,1962.32,0
0,0,1,0,70.89,0,0,0,1,0,2,0,6,425.34,0
2,0,0,1,102.06,1,0,1,0,0,0,0,34,3470.04,0
1,0,1,0,61.46,1,0,1,0,0,1,1,38,2335.48,0
0,1,0,0,78.34,1,0,0,1,0,3,0,54,4230.36,1
0,1,0,0,102.85,0,0,1,0,0,1,0,25,2571.25,0
2,0,1,0,94.13,0,0,0,0,1,0,1,66,6212.58,0
0,0,1,0,69.63,0,0,0,1,0,2,0,62,4317.06,0
0,0,1,0,87.82,0,0,1,0,0,1,0,35,3073.7,1
0,1,0,0,104.73,0,1,0,0,0,0,0,48,5027.04,1
0,0,0,1,72.95,1,0,0,0,1,2,0,65,4741.75,1
1,1,0,0,54.84,1,0,0,1,0,2,0,9,493.56,0
0,0,0,1,117.25,1,0,1,0,0,4,0,27,3165.75,1
0,0,1,0,112.22,0,1,0,0,0,1,1,1,112.22,1
1,0,0,1,85.77,1,0,0,1,0,2,1,18,1543.86,1
1,0,1,0,32.89,0,0,0,1,0,2,1,63,2072.07,0
0,1,0,0,57.77,1,0,1,0,0,1,0,10,577.7,0
1,0,1,0,54.99,1,1,0,0,0,1,0,57,3134.43,0
0,1,0,0,43.27,0,0,0,0,1,1,0,6,259.62,0
0,0,1,0,20.43,0,0,0,1,0,3,1,70,1430.1,0
1,1,0,0,35.63,0,0,0,1,0,2,0,33,1175.79,0
2,0,1,0,47.72,0,0,0,1,0,3,1,42,2004.24,0
2,0,1,0,58.38,1,1,0,0,0,1,0,23,1342.74,0
0,0,1,0,99.71,1,0,0,0,1,1,1,16,1595.36,0
2,0,1,0,59.56,0,0,1,0,0,0,1,68,4050.08,0
1,0,1,0,43.6,0,0,0,0,1,1,0,66,2877.6,0
0,0,1,0,48.76,0,1,0,0,0,0,1,68,3315.68,0
0,0,1,0,111.99,0,0,0,0,1,1,0,15,1679.85,1
0,1,0,0,66.66,1,0,0,1,0,1,1,17,1133.22,0
1,0,0,1,45.41,1,0,0,1,0,1,0,55,2497.55,0
2,1,0,0,88.33,0,0,0,1,0,0,0,9,794.97,0
0,0,1,0,89.84,0,0,1,0,0,0,1,61,5480.24,0
0,1,0,0,70.71,0,0,0,1,0,2,0,17,1202.07,0
0,0,0,1,74.56,0,0,1,0,0,1,0,25,1864.0,1
0,1,0,0,77.81,0,0,0,1,0,1,0,3,233.43,1
0,0,1,0,119.74,1,1,0,0,0,1,1,21,2514.54,0
0,0,1,0,109.25,1,0,0,1,0,1,0,64,6992.0,0
0,1,0,0,36.49,1,0,1,0,0,1,1,50,1824.5,1
1,0,1,0,77.33,0,0,1,0,0,1,0,44,3402.52,0
0,1,0,0,111.11,0,0,0,1,0,1,1,19,2111.09,1
2,1,0,0,42.98,1,0,0,0,1,2,0,9,386.82,1
0,0,1,0,59.78,1,0,0,0,1,0,1,72,4304.16,1
0,0,0,1,27.3,0,0,0,1,0,0,0,11,300.3,0
2,0,1,0,114.37,0,0,1,0,0,5,0,69,7891.53,1
1,1,0,0,35.34,1,1,0,0,0,2,0,25,883.5,0
0,0,1,0,119.87,0,1,0,0,0,4,0,62,7431.94,1
2,0,0,1,85.49,0,0,0,1,0,2,0,3,256.47,1
0,1,0,0,88.66,0,0,1,0,0,2,0,20,1773.2,1
0,1,0,0,112.64,1,0,0,1,0,3,1,38,4280.32,1
0,1,0,0,52.87,1,0,1,0,0,1,1,17,898.79,0
1,0,0,1,76.17,0,0,0,0,1,0,0,7,533.19,0
1,1,0,0,40.52,0,0,0,0,1,1,1,7,283.64,0
2,0,1,0,114.07,1,0,0,1,0,1,1,54,6159.78,1
1,0,0,1,68.74,0,1,0,0,0,0,0,35,2405.9,0
1,1,0,0,28.25,0,0,0,1,0,0,0,12,339.0,0
0,0,1,0,67.66,0,0,0,0,1,2,1,2,135.32,0
2,0,1,0,65.45,1,0,1,0,0,3,0,23,1505.35,0
1,0,1,0,88.94,0,0,1,0,0,3,1,12,1067.28,1
0,0,0,1,83.17,1,0,0,1,0,1,0,10,831.7,1
0,0,0,1,42.34,0,0,0,0,1,1,0,53,2244.02,0
0,0,1,0,57.28,0,0,0,0,1,1,0,12,687.36,0
0,1,0,0,108.67,0,1,0,0,0,2,0,5,543.35,1
2,0,1,0,87.83,0,0,0,0,1,4,0,3,263.49,1
2,1,0,0,56.66,0,1,0,0,0,1,1,17,963.22,1
2,0,1,0,118.54,1,1,0,0,0,2,1,5,592.7,1
0,0,1,0,39.62,0,1,0,0,0,1,0,9,356.58,0
1,0,1,0,52.56,1,0,0,0,1,4,0,35,1839.6,0
2,1,0,0,119.62,0,1,0,0,0,0,0,35,4186.7,0
2,1,0,0,42.35,0,1,0,0,0,4,0,8,338.8,0
1,0,1,0,78.39,0,0,0,1,0,1,0,56,4389.84,0
2,1,0,0,43.41,0,0,1,0,0,0,0,32,1389.12,0
0,0,1,0,112.45,0,0,0,1,0,1,1,34,3823.3,0
0,1,0,0,73.78,1,0,1,0,0,1,0,7,516.46,0
2,0,1,0,85.69,0,1,0,0,0,1,0,60,5141.4,0
0,1,0,0,73.98,0,0,1,0,0,3,0,18,1331.64,1
1,0,1,0,36.68,1,0,1,0,0,2,1,64,2347.52,0
0,1,0,0,92.15,0,0,1,0,0,3,0,35,3225.25,1
0,1,0,0,25.56,1,0,1,0,0,5,0,6,153.36,1
2,1,0,0,52.42,1,1,0,0,0,1,0,17,891.14,0
0,0,1,0,49.81,0,1,0,0,0,1,1,39,1942.59,0
0,1,0,0,22.88,1,1,0,0,0,3,1,10,228.8,0
0,1,0,0,74.63,0,0,0,1,0,2,0,29,2164.27,0
0,0,1,0,91.4,0,0,0,1,0,3,1,4,365.6,1
1,0,1,0,88.11,0,0,0,1,0,1,0,52,4581.72,0
